,average,yearpublished,minplayers,maxplayers,NEW_CAT_Family_Game,NEW_CAT_Heavy_Game,NEW_CAT_Party_Game,NEW_CAT_Strategy_Game
19162,5.19656,2010,2.0,2.0,1,0,0,0
19163,5.37436,2013,2.0,22.0,0,0,1,0
19164,5.5641,1983,2.0,4.0,0,0,0,1
19165,5.92949,2015,2.0,2.0,1,0,0,0
19166,8.16667,2018,3.0,6.0,0,0,1,0
19167,6.53077,2018,2.0,4.0,1,0,0,0
19168,6.95385,2013,2.0,4.0,1,0,0,0
19169,4.78974,2000,2.0,6.0,0,0,1,0
19170,7.01575,2021,2.0,5.0,1,0,0,0
19171,5.35128,2018,2.0,6.0,0,0,1,0
19172,4.76667,2001,3.0,5.0,1,0,0,0
19173,7.70769,2015,3.0,4.0,1,0,0,0
19174,7.70513,2012,2.0,6.0,0,0,0,1
19175,4.34872,2007,3.0,5.0,0,0,0,0
19176,5.92821,2016,2.0,6.0,0,0,1,0
19177,5.42026,2012,2.0,4.0,0,0,0,0
19178,7.80769,2021,2.0,4.0,0,0,0,1
19179,7.24487,2017,2.0,6.0,0,0,1,0
19180,6.44872,1998,2.0,6.0,0,0,1,0
19181,5.54487,2012,2.0,4.0,1,0,0,0
19182,6.83158,2012,2.0,5.0,1,0,0,0
19183,4.32895,1985,2.0,4.0,1,0,0,0
19184,5.85526,1999,2.0,2.0,0,0,0,0
19185,4.75526,2016,2.0,5.0,1,0,0,0
19186,6.31579,1979,2.0,2.0,0,0,0,1
19187,6.76579,2014,2.0,4.0,1,0,0,0
19188,7.55132,2015,1.0,2.0,0,0,0,1
19189,6.94737,1992,2.0,18.0,0,0,1,0
19190,5.08,2017,2.0,4.0,0,0,0,0
19191,6.02632,2006,1.0,2.0,1,0,0,0
19192,6.30526,2005,2.0,6.0,0,0,1,0
19193,5.97368,1983,2.0,4.0,0,0,0,1
19194,6.80579,2019,1.0,4.0,1,0,0,0
19195,7.02368,2012,3.0,4.0,1,0,0,0
19196,6.25333,2014,3.0,8.0,0,0,1,0
19197,5.07895,2000,1.0,1.0,1,0,0,0
19198,8.61842,2020,1.0,6.0,0,0,1,0
19199,5.42105,2013,2.0,4.0,1,0,0,0
19200,5.95526,2008,2.0,4.0,1,0,0,0
19201,4.84211,2000,2.0,5.0,1,0,0,0
19202,7.10526,2017,1.0,6.0,0,0,0,1
19203,6.71053,2005,1.0,8.0,0,0,0,1
19204,4.81579,2018,2.0,4.0,1,0,0,0
19205,6.47368,2017,3.0,6.0,0,0,1,0
19206,6.45385,1975,2.0,6.0,0,0,1,0
19207,6.50368,2016,2.0,5.0,1,0,0,0
19208,6.69737,1910,2.0,4.0,1,0,0,0
19209,5.17947,1992,2.0,5.0,1,0,0,0
19210,6.56333,2017,2.0,4.0,1,0,0,0
19211,5.46053,2009,2.0,4.0,0,0,0,0
19212,5.47895,2012,2.0,6.0,0,0,1,0
19213,6.78947,1981,2.0,2.0,0,0,0,1
19214,6.81579,1997,2.0,2.0,0,1,0,0
19215,5.73684,2013,2.0,2.0,1,0,0,0
19216,4.77105,2014,2.0,8.0,0,0,1,0
19217,4.83947,1999,2.0,16.0,0,0,0,1
19218,4.84211,1910,2.0,5.0,1,0,0,0
19219,5.07386,2015,2.0,5.0,0,0,0,0
19220,7.62105,1999,2.0,2.0,0,0,0,1
19221,7.30263,2021,1.0,6.0,0,0,1,0
19222,7.50947,2014,4.0,8.0,0,0,1,0
19223,5.80526,1910,2.0,4.0,1,0,0,0
19224,5.41842,2012,3.0,7.0,0,0,1,0
19225,5.72895,2007,2.0,5.0,1,0,0,0
19226,5.37368,2000,2.0,8.0,0,0,1,0
19227,7.09211,2011,2.0,2.0,0,0,0,1
19228,6.92982,2018,1.0,6.0,0,0,1,0
19229,7.00947,1974,2.0,2.0,0,0,0,1
19230,7.475,2018,2.0,2.0,1,0,0,0
19231,7.42105,2019,2.0,2.0,1,0,0,0
19232,8.23158,2014,2.0,4.0,1,0,0,0
19233,6.26316,2018,1.0,5.0,1,0,0,0
19234,6.29211,1985,2.0,4.0,0,0,0,1
19235,4.68632,1982,2.0,6.0,0,0,1,0
19236,6.10789,2008,2.0,2.0,1,0,0,0
19237,7.19474,2016,2.0,2.0,0,0,0,1
19238,6.73553,1995,2.0,2.0,0,0,0,1
19239,5.7667,2017,2.0,5.0,0,0,0,0
19240,5.31579,1999,2.0,5.0,0,0,0,0
19241,5.76316,2013,2.0,6.0,0,0,1,0
19242,5.55263,1998,2.0,4.0,1,0,0,0
19243,5.61842,1977,4.0,4.0,0,0,0,1
19244,5.94737,2009,6.0,16.0,0,0,1,0
19245,5.92105,1991,2.0,2.0,0,0,0,1
19246,5.82895,1975,3.0,6.0,0,0,1,0
19247,5.2,2019,2.0,10.0,0,0,1,0
19248,5.24342,2018,2.0,4.0,1,0,0,0
19249,4.37895,1987,2.0,4.0,1,0,0,0
19250,6.06184,2008,2.0,4.0,1,0,0,0
19251,5.27632,1990,2.0,4.0,1,0,0,0
19252,8.26316,2016,2.0,2.0,0,1,0,0
19253,5.78842,2013,2.0,4.0,1,0,0,0
19254,8.41316,2020,2.0,2.0,1,0,0,0
19255,5.79474,1990,2.0,2.0,0,0,0,0
19256,6.21711,2020,2.0,2.0,0,0,0,0
19257,6.33684,2007,2.0,8.0,0,0,1,0
19258,2.66579,2009,2.0,8.0,0,0,1,0
19259,5.67947,2016,2.0,5.0,0,0,0,0
19260,6.04211,2018,2.0,6.0,0,0,1,0
19261,6.74737,1974,2.0,4.0,0,0,0,1
19262,6.38158,2017,1.0,4.0,0,0,0,1
19263,5.20816,1978,2.0,2.0,1,0,0,0
19264,7.51061,2019,2.0,2.0,1,0,0,0
19265,5.92763,2017,3.0,7.0,0,0,1,0
19266,6.51842,1998,2.0,5.0,1,0,0,0
19267,6.47368,2009,2.0,2.0,0,0,0,1
19268,5.76053,2014,3.0,16.0,0,0,1,0
19269,3.63158,2012,2.0,4.0,1,0,0,0
19270,7.11842,2001,2.0,6.0,0,0,0,1
19271,5.21579,2006,2.0,4.0,1,0,0,0
19272,6.54895,2021,2.0,5.0,1,0,0,0
19273,5.46579,1910,2.0,2.0,0,0,0,1
19274,6.67895,2001,2.0,4.0,1,0,0,0
19275,6.24737,2014,2.0,4.0,1,0,0,0
19276,8.10769,2020,1.0,22.0,0,0,0,1
19277,6.33684,2017,1.0,4.0,0,0,0,1
19278,5.66316,1979,2.0,2.0,1,0,0,0
19279,6.7686,2018,1.0,4.0,1,0,0,0
19280,6.55263,1995,2.0,2.0,0,0,0,1
19281,6.39605,2000,3.0,10.0,0,0,1,0
19282,5.67368,2016,2.0,6.0,0,0,1,0
19283,5.41053,2001,2.0,4.0,0,0,0,0
19284,5.62895,2004,2.0,6.0,0,0,1,0
19285,7.22368,2015,2.0,2.0,0,0,0,1
19286,6.04079,2019,2.0,2.0,0,0,0,0
19287,5.29211,2012,2.0,4.0,0,0,0,0
19288,5.72368,2009,2.0,7.0,0,0,1,0
19289,5.65789,1972,2.0,4.0,0,0,0,1
19290,4.72632,2015,3.0,10.0,0,0,1,0
19291,5.51316,2014,2.0,4.0,1,0,0,0
19292,5.32526,2009,2.0,4.0,0,0,0,0
19293,5.70789,2009,2.0,6.0,0,0,1,0
19294,5.67763,2018,4.0,12.0,0,0,1,0
19295,5.8641,2003,2.0,8.0,0,0,1,0
19296,5.39737,2017,2.0,6.0,0,0,1,0
19297,6.75658,1969,3.0,5.0,0,0,0,1
19298,6.65789,2016,2.0,2.0,1,0,0,0
19299,3.78947,2009,2.0,4.0,1,0,0,0
19300,7.05,2020,2.0,6.0,0,0,1,0
19301,5.73947,1990,2.0,10.0,0,0,1,0
19302,6.09211,2009,2.0,5.0,1,0,0,0
19303,6.16316,2013,3.0,5.0,0,0,0,1
19304,6.79737,2001,2.0,2.0,0,0,0,1
19305,5.36184,1983,2.0,4.0,1,0,0,0
19306,6.10737,2014,2.0,3.0,0,0,0,0
19307,5.97632,2006,3.0,8.0,0,0,1,0
19308,5.25029,2011,2.0,4.0,1,0,0,0
19309,7.06579,1999,2.0,4.0,1,0,0,0
19310,6.57632,1988,2.0,6.0,0,0,1,0
19311,6.03421,2004,2.0,2.0,1,0,0,0
19312,7.88684,2019,2.0,2.0,0,0,0,1
19313,5.99737,1995,2.0,2.0,0,0,0,1
19314,7.20789,2012,2.0,2.0,0,0,0,1
19315,5.53947,2000,2.0,2.0,1,0,0,0
19316,5.39605,2015,2.0,6.0,0,0,1,0
19317,7.03342,2020,2.0,4.0,1,0,0,0
19318,5.91447,2008,2.0,2.0,1,0,0,0
19319,4.73684,2015,2.0,4.0,1,0,0,0
19320,6.17105,2007,3.0,5.0,1,0,0,0
19321,4.67895,2007,2.0,20.0,0,0,1,0
19322,7.48421,2019,2.0,4.0,1,0,0,0
19323,5.97368,2021,2.0,2.0,0,0,0,0
19324,7.97949,2021,2.0,4.0,0,0,0,1
19325,5.53132,2004,1.0,4.0,1,0,0,0
19326,6.36726,2014,2.0,6.0,0,0,1,0
19327,6.96053,2021,2.0,5.0,0,0,0,0
19328,7.20263,1975,2.0,2.0,0,0,0,1
19329,7.63158,2016,2.0,4.0,1,0,0,0
19330,7.90789,2014,2.0,2.0,0,0,0,1
19331,6.03684,2000,2.0,2.0,1,0,0,0
19332,7.38821,2021,1.0,1.0,1,0,0,0
19333,6.36842,2017,2.0,4.0,0,0,0,1
19334,7.29737,2019,2.0,4.0,1,0,0,0
19335,5.86842,2013,2.0,4.0,1,0,0,0
19336,5.88684,2016,2.0,4.0,0,0,0,0
19337,6.70526,1994,2.0,2.0,0,0,0,1
19338,5.49211,2003,2.0,4.0,1,0,0,0
19339,6.98421,2020,2.0,5.0,1,0,0,0
19340,6.0,1972,2.0,2.0,1,0,0,0
19341,4.52711,2007,2.0,4.0,1,0,0,0
19342,4.45789,2019,2.0,6.0,0,0,1,0
19343,5.48158,2017,2.0,8.0,0,0,1,0
19344,5.80263,2019,2.0,8.0,0,0,1,0
19345,6.87164,1993,2.0,6.0,0,0,1,0
19346,6.25263,1910,2.0,2.0,1,0,0,0
19347,6.13026,2018,2.0,4.0,1,0,0,0
19348,8.0,2007,2.0,4.0,0,0,0,1
19349,6.09211,2015,2.0,6.0,0,0,1,0
19350,5.55789,2000,2.0,2.0,1,0,0,0
19351,6.70395,1992,2.0,6.0,0,0,1,0
19352,5.53421,2015,1.0,5.0,0,0,0,0
19353,8.6579,1980,2.0,4.0,0,0,0,1
19354,5.31316,2016,2.0,5.0,0,0,0,0
19355,7.27632,2018,3.0,6.0,0,0,1,0
19356,7.35789,1982,2.0,8.0,0,0,0,1
19357,9.01053,2019,1.0,10.0,0,0,1,0
19358,8.0,2020,1.0,4.0,0,0,0,1
19359,6.36053,2015,2.0,6.0,0,0,0,1
19360,7.39825,2020,2.0,4.0,1,0,0,0
19361,6.48684,2016,3.0,10.0,0,0,1,0
19362,6.96579,1997,6.0,8.0,0,0,1,0
19363,7.22632,1910,4.0,4.0,1,0,0,0
19364,8.81316,2020,2.0,6.0,0,0,0,1
19365,6.25,2012,2.0,5.0,0,0,0,1
19366,7.19719,2020,1.0,6.0,0,0,1,0
19367,6.36579,2004,2.0,2.0,1,0,0,0
19368,3.01842,2005,2.0,4.0,1,0,0,0
19369,4.89474,2007,2.0,4.0,0,0,0,0
19370,5.73684,1999,2.0,2.0,0,0,0,1
19371,6.85526,1995,2.0,2.0,0,0,0,1
19372,8.48684,2006,2.0,7.0,0,0,1,0
19373,6.14474,2016,2.0,5.0,0,0,0,0
19374,6.50237,2014,2.0,4.0,0,0,0,0
19375,6.59474,2016,2.0,4.0,1,0,0,0
19376,4.66,2021,2.0,2.0,1,0,0,0
19377,7.76579,2000,1.0,2.0,0,0,0,1
19378,6.71579,2013,1.0,1.0,1,0,0,0
19379,6.60289,2000,1.0,1.0,1,0,0,0
19380,5.32895,1994,2.0,2.0,0,0,0,1
19381,6.84211,2017,2.0,4.0,1,0,0,0
19382,6.61579,2017,2.0,5.0,0,0,0,0
19383,6.91579,2012,1.0,2.0,0,0,0,1
19384,5.18632,2007,2.0,6.0,0,0,1,0
19385,5.61053,1977,2.0,2.0,1,0,0,0
19386,7.41842,2011,1.0,2.0,0,0,0,1
19387,6.65526,2004,2.0,2.0,1,0,0,0
19388,5.23684,1992,2.0,4.0,1,0,0,0
19389,3.63158,1999,2.0,4.0,1,0,0,0
19390,6.11842,2018,2.0,22.0,0,0,1,0
19391,5.67439,2015,2.0,4.0,1,0,0,0
19392,6.27895,2015,1.0,4.0,1,0,0,0
19393,6.23158,2017,2.0,4.0,1,0,0,0
19394,6.51316,2018,2.0,4.0,0,0,0,0
19395,6.32763,2011,2.0,2.0,0,0,0,1
19396,6.91447,2019,3.0,8.0,0,0,1,0
19397,6.56842,2015,1.0,22.0,0,0,1,0
19398,5.76842,1970,2.0,2.0,1,0,0,0
19399,7.71053,2018,3.0,22.0,0,0,1,0
19400,6.31579,1983,2.0,5.0,1,0,0,0
19401,7.87895,2009,1.0,4.0,0,0,0,1
19402,6.36711,2016,2.0,2.0,1,0,0,0
19403,7.34868,2002,1.0,2.0,0,0,0,1
19404,8.41842,2017,2.0,9.0,0,0,1,0
19405,5.73684,2019,2.0,4.0,1,0,0,0
19406,5.10526,2013,3.0,5.0,1,0,0,0
19407,5.85684,2017,2.0,4.0,1,0,0,0
19408,7.86,2019,2.0,2.0,0,0,0,1
19409,4.69189,1986,2.0,4.0,1,0,0,0
19410,7.28108,2019,2.0,4.0,1,0,0,0
19411,4.8027,2017,3.0,4.0,1,0,0,0
19412,5.06757,2019,2.0,4.0,0,0,0,1
19413,3.94595,2004,2.0,6.0,0,0,1,0
19414,4.49189,2004,2.0,4.0,1,0,0,0
19415,4.52703,1981,2.0,4.0,1,0,0,0
19416,4.82432,2005,2.0,4.0,0,0,0,0
19417,4.10811,2002,3.0,6.0,0,0,1,0
19418,6.62162,2018,2.0,5.0,1,0,0,0
19419,6.41351,2012,2.0,2.0,0,0,0,1
19420,4.42432,1991,4.0,4.0,1,0,0,0
19421,4.33333,1984,2.0,6.0,0,0,1,0
19422,4.16216,1910,2.0,4.0,0,0,0,0
19423,7.77432,2002,2.0,2.0,0,0,0,1
19424,6.56216,2012,2.0,2.0,1,0,0,0
19425,4.66,1979,2.0,2.0,0,1,0,0
19426,9.10865,2020,2.0,5.0,1,0,0,0
19427,7.41892,2010,1.0,22.0,0,0,0,1
19428,7.10811,2017,2.0,4.0,1,0,0,0
19429,6.41216,2015,3.0,5.0,1,0,0,0
19430,4.68378,2014,2.0,6.0,0,0,1,0
19431,6.95135,2021,2.0,4.0,1,0,0,0
19432,4.69611,2016,2.0,4.0,0,0,0,0
19433,4.5,2011,2.0,4.0,1,0,0,0
19434,7.22973,1997,2.0,2.0,1,0,0,0
19435,4.54054,1983,2.0,4.0,0,0,0,0
19436,6.67297,1976,2.0,4.0,0,0,0,0
19437,4.93319,2014,2.0,5.0,0,0,0,0
19438,6.5,1979,2.0,2.0,0,0,0,1
19439,4.85676,2011,2.0,5.0,0,1,0,0
19440,4.91892,2014,2.0,4.0,1,0,0,0
19441,6.53108,2011,3.0,6.0,0,0,1,0
19442,5.52027,1910,1.0,4.0,0,0,0,0
19443,6.49865,2017,2.0,2.0,1,0,0,0
19444,5.51757,2005,4.0,4.0,1,0,0,0
19445,6.90396,2020,2.0,8.0,0,0,1,0
19446,5.61216,2016,1.0,4.0,1,0,0,0
19447,8.81579,2020,2.0,2.0,0,1,0,0
19448,6.66757,1982,2.0,2.0,0,0,0,1
19449,5.86486,1984,2.0,2.0,0,1,0,0
19450,7.40541,2015,2.0,2.0,0,0,0,1
19451,5.52162,1995,3.0,4.0,0,0,0,1
19452,5.51351,2007,4.0,5.0,1,0,0,0
19453,5.57027,2002,4.0,8.0,0,0,1,0
19454,7.46757,2017,1.0,4.0,1,0,0,0
19455,5.50081,2011,2.0,2.0,0,0,0,0
19456,6.25135,2012,2.0,4.0,0,0,0,1
19457,5.5,1980,2.0,2.0,1,0,0,0
19458,5.48108,2014,1.0,4.0,0,0,0,0
19459,6.31081,1984,4.0,6.0,0,0,1,0
19460,2.71243,2007,2.0,6.0,0,0,1,0
19461,6.78649,2013,2.0,2.0,0,0,0,1
19462,6.01,2014,3.0,4.0,1,0,0,0
19463,5.58108,2012,2.0,5.0,0,0,0,0
19464,5.59459,1981,3.0,5.0,1,0,0,0
19465,7.36486,2019,2.0,2.0,0,0,0,0
19466,6.6973,2014,2.0,2.0,0,0,0,1
19467,5.63784,2018,2.0,6.0,0,0,1,0
19468,6.98947,2019,2.0,10.0,0,0,1,0
19469,6.15676,1991,2.0,8.0,0,0,1,0
19470,5.81892,2013,2.0,6.0,0,0,0,1
19471,7.00676,2014,2.0,4.0,0,0,0,1
19472,2.66216,2006,2.0,4.0,1,0,0,0
19473,7.13514,2016,2.0,4.0,0,0,0,0
19474,7.15135,2019,1.0,1.0,0,0,0,1
19475,6.30811,1993,2.0,6.0,0,0,0,1
19476,7.38919,2015,2.0,4.0,0,0,0,1
19477,7.45975,2019,2.0,2.0,0,0,0,0
19478,6.68378,2015,3.0,7.0,0,0,0,1
19479,5.5,2013,2.0,4.0,0,0,0,0
19480,5.58108,1996,2.0,2.0,1,0,0,0
19481,8.7973,1974,2.0,2.0,0,0,0,1
19482,8.23649,2011,2.0,4.0,0,0,0,1
19483,6.20946,2002,2.0,6.0,0,0,0,1
19484,6.00811,2009,2.0,6.0,0,0,1,0
19485,5.51081,2011,2.0,4.0,0,0,0,0
19486,6.55405,2005,2.0,2.0,1,0,0,0
19487,5.24054,1985,2.0,6.0,0,0,1,0
19488,6.63483,2020,2.0,4.0,0,0,0,0
19489,7.31081,2009,2.0,2.0,1,0,0,0
19490,3.62838,1986,4.0,16.0,0,0,1,0
19491,5.37027,2010,2.0,4.0,1,0,0,0
19492,7.70946,2002,2.0,2.0,0,0,0,1
19493,7.10811,2005,2.0,2.0,0,0,0,1
19494,5.12108,1981,2.0,4.0,0,0,0,0
19495,3.75838,2001,2.0,7.0,0,0,1,0
19496,7.60135,2017,2.0,2.0,0,0,0,1
19497,6.36486,1910,2.0,8.0,0,0,1,0
19498,7.32432,2019,2.0,22.0,0,0,1,0
19499,7.42432,2018,2.0,5.0,1,0,0,0
19500,5.25135,2005,2.0,6.0,0,0,1,0
19501,9.21622,1910,2.0,12.0,0,1,0,0
19502,7.72703,2015,2.0,6.0,0,0,1,0
19503,6.80811,1995,2.0,2.0,0,0,0,1
19504,6.28649,1988,2.0,4.0,0,0,0,1
19505,6.80568,2014,2.0,5.0,0,0,0,0
19506,6.27568,2001,2.0,2.0,0,0,0,1
19507,5.57327,1997,2.0,2.0,0,0,0,0
19508,5.32973,2017,2.0,4.0,1,0,0,0
19509,5.35054,2016,2.0,4.0,1,0,0,0
19510,5.51351,1986,2.0,6.0,0,0,0,1
19511,7.10513,2019,2.0,2.0,1,0,0,0
19512,6.32432,1910,2.0,4.0,0,0,0,0
19513,7.46108,2016,2.0,6.0,0,0,1,0
19514,7.60919,2019,2.0,2.0,1,0,0,0
19515,6.59054,2000,2.0,2.0,0,0,0,1
19516,7.03486,2017,2.0,4.0,0,0,0,0
19517,5.48378,2002,2.0,4.0,0,0,0,0
19518,5.77027,1967,2.0,2.0,1,0,0,0
19519,7.31892,2020,3.0,8.0,0,0,1,0
19520,5.16351,1998,2.0,2.0,0,0,0,0
19521,6.03243,1994,1.0,12.0,0,0,1,0
19522,6.46946,2016,2.0,4.0,1,0,0,0
19523,7.11246,2005,2.0,2.0,0,0,0,1
19524,6.18784,1963,3.0,7.0,0,0,1,0
19525,5.99324,2007,2.0,7.0,0,0,1,0
19526,6.09459,2015,1.0,5.0,1,0,0,0
19527,5.86486,2014,2.0,4.0,0,0,0,0
19528,6.33405,2017,1.0,6.0,0,0,0,0
19529,8.30811,2021,1.0,4.0,0,0,0,1
19530,6.07973,1997,2.0,2.0,0,0,0,1
19531,5.97676,2018,2.0,4.0,0,0,0,0
19532,6.9527,2016,4.0,4.0,1,0,0,0
19533,7.30946,2000,2.0,10.0,0,0,0,1
19534,6.79257,2018,2.0,4.0,1,0,0,0
19535,7.30811,2018,2.0,2.0,1,0,0,0
19536,6.18919,1983,2.0,2.0,0,0,0,1
19537,5.98243,1997,2.0,2.0,1,0,0,0
19538,6.02703,2010,1.0,2.0,0,0,0,1
19539,6.06757,2010,2.0,4.0,0,0,0,0
19540,6.78892,2017,3.0,5.0,1,0,0,0
19541,6.77838,2020,1.0,5.0,0,0,0,0
19542,7.02883,2019,1.0,12.0,0,0,1,0
19543,6.0,1999,3.0,5.0,1,0,0,0
19544,6.90005,2018,2.0,12.0,0,0,1,0
19545,6.99135,2016,3.0,5.0,1,0,0,0
19546,6.91351,1980,2.0,4.0,0,0,0,1
19547,6.08919,2017,2.0,2.0,0,0,0,1
19548,6.16216,2014,2.0,4.0,1,0,0,0
19549,8.71622,2017,2.0,5.0,1,0,0,0
19550,6.3027,2013,2.0,4.0,1,0,0,0
19551,7.19459,2021,1.0,4.0,0,0,0,0
19552,6.74054,2014,1.0,2.0,0,0,0,1
19553,7.10811,2021,3.0,6.0,0,0,1,0
19554,6.34985,2018,2.0,8.0,0,0,1,0
19555,6.53514,2018,1.0,4.0,1,0,0,0
19556,6.92703,2012,2.0,2.0,0,0,0,0
19557,5.87568,1978,2.0,2.0,1,0,0,0
19558,5.78784,2011,2.0,4.0,0,0,0,0
19559,5.71865,2007,2.0,5.0,1,0,0,0
19560,6.83649,2020,2.0,4.0,1,0,0,0
19561,5.94946,2005,2.0,12.0,0,0,1,0
19562,6.12162,1997,1.0,1.0,1,0,0,0
19563,6.36486,1997,1.0,2.0,0,0,0,1
19564,6.71892,1978,2.0,4.0,0,0,0,1
19565,7.22162,1910,4.0,4.0,0,0,0,1
19566,5.81892,2006,6.0,8.0,0,0,1,0
19567,6.64655,1978,2.0,4.0,0,0,0,1
19568,6.7027,2018,2.0,4.0,1,0,0,0
19569,5.69459,2013,2.0,4.0,0,0,0,0
19570,6.77027,1992,2.0,6.0,0,0,1,0
19571,7.47946,2016,1.0,2.0,0,0,0,1
19572,5.68108,2010,2.0,5.0,0,0,0,0
19573,6.78243,2009,1.0,4.0,0,0,0,0
19574,5.74324,2005,2.0,4.0,1,0,0,0
19575,5.67297,2012,2.0,4.0,1,0,0,0
19576,5.81081,2011,1.0,4.0,0,0,0,0
19577,7.46351,2012,2.0,2.0,0,0,0,1
19578,5.82973,1989,2.0,8.0,0,0,1,0
19579,5.86216,1910,3.0,15.0,0,0,1,0
19580,8.65405,2016,2.0,6.0,0,0,1,0
19581,6.12135,2014,2.0,8.0,0,0,1,0
19582,6.12703,1970,1.0,4.0,1,0,0,0
19583,6.10811,2017,2.0,4.0,0,0,0,0
19584,5.90541,1988,2.0,2.0,0,0,0,1
19585,5.82162,2016,3.0,6.0,0,0,1,0
19586,6.83784,1975,2.0,2.0,0,0,0,0
19587,7.58649,2021,1.0,5.0,1,0,0,0
19588,5.82973,2009,2.0,4.0,0,0,0,0
19589,6.75595,2018,3.0,6.0,0,0,1,0
19590,5.89595,2005,2.0,2.0,0,0,0,1
19591,6.01351,2004,1.0,2.0,0,0,0,1
19592,6.06757,2006,2.0,4.0,1,0,0,0
19593,7.35811,2016,2.0,4.0,1,0,0,0
19594,7.54054,2004,2.0,22.0,0,1,0,0
19595,8.28108,2006,2.0,2.0,0,0,0,1
19596,8.18919,2017,1.0,4.0,1,0,0,0
19597,5.16223,2004,1.0,15.0,0,0,1,0
19598,4.85135,2002,2.0,4.0,1,0,0,0
19599,7.08784,2019,2.0,4.0,1,0,0,0
19600,8.38513,2018,1.0,5.0,1,0,0,0
19601,6.26486,2019,2.0,5.0,1,0,0,0
19602,7.27027,2018,2.0,4.0,0,0,0,0
19603,5.17297,2014,1.0,4.0,0,1,0,0
19604,7.36757,2018,2.0,4.0,0,0,0,1
19605,5.55405,2014,3.0,6.0,0,0,1,0
19606,6.4027,2020,2.0,4.0,0,0,0,0
19607,6.63784,2019,2.0,5.0,1,0,0,0
19608,6.64737,2021,1.0,2.0,1,0,0,0
19609,4.89189,1982,1.0,6.0,0,0,0,1
19610,6.51351,2017,2.0,4.0,1,0,0,0
19611,5.59459,2019,2.0,8.0,0,0,1,0
19612,5.25676,2010,2.0,6.0,0,0,1,0
19613,7.24324,1986,2.0,5.0,0,1,0,0
19614,8.58108,2016,2.0,22.0,0,0,1,0
19615,5.06811,2014,2.0,5.0,1,0,0,0
19616,7.34189,2010,2.0,2.0,0,0,0,1
19617,4.90811,1989,2.0,6.0,0,0,1,0
19618,8.15405,2015,1.0,2.0,0,0,0,1
19619,6.52703,2008,2.0,5.0,1,0,0,0
19620,6.53243,2012,2.0,4.0,1,0,0,0
19621,6.28378,2003,3.0,4.0,1,0,0,0
19622,6.55946,2016,1.0,5.0,1,0,0,0
19623,6.43568,1996,2.0,10.0,0,0,1,0
19624,6.32703,2014,1.0,4.0,0,0,0,0
19625,6.5273,2008,2.0,2.0,1,0,0,0
19626,6.4027,2013,1.0,3.0,0,0,0,1
19627,5.05135,2004,2.0,4.0,1,0,0,0
19628,6.82432,2016,2.0,5.0,1,0,0,0
19629,5.18108,1979,1.0,4.0,0,0,0,0
19630,6.44056,2014,3.0,16.0,0,0,1,0
19631,7.03096,2021,1.0,4.0,1,0,0,0
19632,5.79167,1977,2.0,12.0,0,0,0,1
19633,7.075,2018,1.0,4.0,1,0,0,0
19634,5.82361,2017,2.0,4.0,0,0,0,0
19635,5.94861,1983,1.0,2.0,0,0,0,1
19636,5.85556,2009,2.0,6.0,0,0,1,0
19637,5.79833,2014,1.0,4.0,0,0,0,0
19638,8.37838,2020,3.0,5.0,1,0,0,0
19639,5.7,1981,2.0,2.0,0,0,0,0
19640,5.20139,2015,2.0,6.0,0,0,1,0
19641,6.68889,2012,2.0,6.0,0,0,1,0
19642,4.63889,1992,2.0,2.0,0,0,0,1
19643,6.61444,2018,2.0,6.0,0,0,1,0
19644,4.48889,2008,2.0,6.0,0,0,0,1
19645,6.22778,2017,2.0,4.0,1,0,0,0
19646,5.73056,2014,3.0,8.0,0,0,1,0
19647,6.87778,2012,1.0,2.0,1,0,0,0
19648,7.40833,2011,2.0,2.0,0,0,0,1
19649,6.76528,2018,2.0,2.0,0,0,0,1
19650,6.97222,2005,2.0,6.0,0,1,0,0
19651,6.75,1999,2.0,6.0,0,0,1,0
19652,7.3027,2019,2.0,5.0,1,0,0,0
19653,5.80278,2010,2.0,20.0,0,0,1,0
19654,6.28833,2009,2.0,4.0,1,0,0,0
19655,7.07667,2016,3.0,7.0,0,0,1,0
19656,7.41944,2012,2.0,4.0,0,0,0,0
19657,6.68741,2013,3.0,20.0,0,0,1,0
19658,7.67778,2021,2.0,4.0,1,0,0,0
19659,7.41111,2016,1.0,2.0,0,0,0,1
19660,7.09583,2020,2.0,4.0,1,0,0,0
19661,4.24167,2001,2.0,4.0,0,0,0,0
19662,5.73056,2011,2.0,6.0,0,0,1,0
19663,6.31667,2014,2.0,4.0,1,0,0,0
19664,5.625,1997,2.0,2.0,0,0,0,0
19665,5.84722,2021,3.0,6.0,0,0,1,0
19666,5.70833,2018,2.0,4.0,1,0,0,0
19667,5.59167,1983,2.0,5.0,0,0,0,1
19668,5.59167,2002,2.0,6.0,0,0,1,0
19669,7.23333,2019,2.0,5.0,1,0,0,0
19670,7.34028,2017,1.0,2.0,1,0,0,0
19671,6.24444,1996,2.0,5.0,1,0,0,0
19672,5.58889,1983,2.0,4.0,0,0,0,1
19673,6.7025,2019,2.0,6.0,0,0,1,0
19674,4.475,2007,2.0,2.0,1,0,0,0
19675,7.18056,1995,2.0,9.0,0,1,0,0
19676,4.64722,2007,2.0,4.0,0,0,0,0
19677,4.56667,2016,2.0,15.0,0,0,0,1
